"Lon" "Lat" "Smith2014" "Smith2014.name"
"3641" -114.25 31.75 15 "Dry Grassland"
"3642" -114.25 32.25 15 "Dry Grassland"
"3643" -114.25 32.75 15 "Dry Grassland"
"3644" -114.25 33.25 15 "Dry Grassland"
"3645" -114.25 33.75 15 "Dry Grassland"
"3646" -114.25 34.25 15 "Dry Grassland"
"3647" -114.25 34.75 15 "Dry Grassland"
"3648" -114.25 35.25 15 "Dry Grassland"
"3649" -114.25 35.75 15 "Dry Grassland"
"3650" -114.25 36.25 15 "Dry Grassland"
"3651" -114.25 36.75 15 "Dry Grassland"
"3652" -114.25 37.25 15 "Dry Grassland"
"3653" -114.25 37.75 4 "Boreal Evergreen Forest/Woodland"
"3654" -114.25 38.25 4 "Boreal Evergreen Forest/Woodland"
"3655" -114.25 38.75 4 "Boreal Evergreen Forest/Woodland"
"3656" -114.25 39.25 4 "Boreal Evergreen Forest/Woodland"
"3657" -114.25 39.75 4 "Boreal Evergreen Forest/Woodland"
"3658" -114.25 40.25 4 "Boreal Evergreen Forest/Woodland"
"3659" -114.25 40.75 16 "Arid Shrubland/Steppe"
"3660" -114.25 41.25 4 "Boreal Evergreen Forest/Woodland"
"3661" -114.25 41.75 4 "Boreal Evergreen Forest/Woodland"
"3662" -114.25 42.25 4 "Boreal Evergreen Forest/Woodland"
"3663" -114.25 42.75 4 "Boreal Evergreen Forest/Woodland"
"3664" -114.25 43.25 4 "Boreal Evergreen Forest/Woodland"
"3665" -114.25 43.75 4 "Boreal Evergreen Forest/Woodland"
"3666" -114.25 44.25 4 "Boreal Evergreen Forest/Woodland"
"3667" -114.25 44.75 4 "Boreal Evergreen Forest/Woodland"
"3668" -114.25 45.25 4 "Boreal Evergreen Forest/Woodland"
"3669" -114.25 45.75 4 "Boreal Evergreen Forest/Woodland"
"3670" -114.25 46.25 4 "Boreal Evergreen Forest/Woodland"
"3671" -114.25 46.75 4 "Boreal Evergreen Forest/Woodland"
"3672" -114.25 47.25 4 "Boreal Evergreen Forest/Woodland"
"3673" -114.25 47.75 8 "Temperate/Boreal Mixed Forest"
"3674" -114.25 48.25 4 "Boreal Evergreen Forest/Woodland"
"3675" -114.25 48.75 4 "Boreal Evergreen Forest/Woodland"
"3676" -114.25 49.25 4 "Boreal Evergreen Forest/Woodland"
"3677" -114.25 49.75 4 "Boreal Evergreen Forest/Woodland"
"3678" -114.25 50.25 4 "Boreal Evergreen Forest/Woodland"
"3679" -114.25 50.75 4 "Boreal Evergreen Forest/Woodland"
"3680" -114.25 51.25 4 "Boreal Evergreen Forest/Woodland"
"3681" -114.25 51.75 4 "Boreal Evergreen Forest/Woodland"
"3682" -114.25 52.25 4 "Boreal Evergreen Forest/Woodland"
"3683" -114.25 52.75 4 "Boreal Evergreen Forest/Woodland"
"3684" -114.25 53.25 8 "Temperate/Boreal Mixed Forest"
"3685" -114.25 53.75 8 "Temperate/Boreal Mixed Forest"
"3686" -114.25 54.25 4 "Boreal Evergreen Forest/Woodland"
"3687" -114.25 54.75 4 "Boreal Evergreen Forest/Woodland"
"3688" -114.25 55.25 4 "Boreal Evergreen Forest/Woodland"
"3689" -114.25 55.75 4 "Boreal Evergreen Forest/Woodland"
"3690" -114.25 56.25 4 "Boreal Evergreen Forest/Woodland"
"3691" -114.25 56.75 4 "Boreal Evergreen Forest/Woodland"
"3692" -114.25 57.25 4 "Boreal Evergreen Forest/Woodland"
"3693" -114.25 57.75 4 "Boreal Evergreen Forest/Woodland"
"3694" -114.25 58.25 4 "Boreal Evergreen Forest/Woodland"
"3695" -114.25 58.75 4 "Boreal Evergreen Forest/Woodland"
"3696" -114.25 59.25 4 "Boreal Evergreen Forest/Woodland"
"3697" -114.25 59.75 4 "Boreal Evergreen Forest/Woodland"
"3698" -114.25 60.25 4 "Boreal Evergreen Forest/Woodland"
"3699" -114.25 60.75 4 "Boreal Evergreen Forest/Woodland"
"3700" -114.25 62.75 4 "Boreal Evergreen Forest/Woodland"
"3701" -114.25 63.25 4 "Boreal Evergreen Forest/Woodland"
"3702" -114.25 63.75 4 "Boreal Evergreen Forest/Woodland"
"3703" -114.25 64.25 4 "Boreal Evergreen Forest/Woodland"
"3704" -114.25 64.75 13 "Arctic/Alpine Tundra"
"3705" -114.25 65.25 13 "Arctic/Alpine Tundra"
"3706" -114.25 65.75 13 "Arctic/Alpine Tundra"
"3707" -114.25 66.25 13 "Arctic/Alpine Tundra"
"3708" -114.25 66.75 15 "Dry Grassland"
"3709" -114.25 67.25 13 "Arctic/Alpine Tundra"
"3710" -114.25 67.75 13 "Arctic/Alpine Tundra"
"3711" -114.25 68.25 17 "Desert"
"3712" -114.25 69.25 17 "Desert"
"3713" -114.25 69.75 17 "Desert"
"3714" -114.25 70.25 17 "Desert"
"3715" -114.25 70.75 17 "Desert"
"3716" -114.25 71.25 17 "Desert"
"3717" -114.25 71.75 17 "Desert"
"3718" -114.25 72.25 17 "Desert"
"3719" -114.25 72.75 17 "Desert"
"3720" -114.25 73.25 17 "Desert"
"3721" -114.25 75.25 17 "Desert"
"3722" -114.25 75.75 17 "Desert"
"3723" -114.25 76.25 17 "Desert"
"3724" -114.25 76.75 17 "Desert"
"3725" -114.25 77.75 17 "Desert"
"3726" -113.75 27.25 15 "Dry Grassland"
"3727" -113.75 27.75 15 "Dry Grassland"
"3728" -113.75 28.25 15 "Dry Grassland"
"3729" -113.75 28.75 15 "Dry Grassland"
"3730" -113.75 29.25 15 "Dry Grassland"
"3731" -113.75 31.75 15 "Dry Grassland"
"3732" -113.75 32.25 15 "Dry Grassland"
"3733" -113.75 32.75 15 "Dry Grassland"
"3734" -113.75 33.25 15 "Dry Grassland"
"3735" -113.75 33.75 15 "Dry Grassland"
"3736" -113.75 34.25 15 "Dry Grassland"
"3737" -113.75 34.75 15 "Dry Grassland"
"3738" -113.75 35.25 15 "Dry Grassland"
"3739" -113.75 35.75 15 "Dry Grassland"
"3740" -113.75 36.25 15 "Dry Grassland"
"3741" -113.75 36.75 15 "Dry Grassland"
"3742" -113.75 37.25 15 "Dry Grassland"
"3743" -113.75 37.75 4 "Boreal Evergreen Forest/Woodland"
"3744" -113.75 38.25 4 "Boreal Evergreen Forest/Woodland"
"3745" -113.75 38.75 4 "Boreal Evergreen Forest/Woodland"
"3746" -113.75 39.25 4 "Boreal Evergreen Forest/Woodland"
"3747" -113.75 39.75 16 "Arid Shrubland/Steppe"
"3748" -113.75 40.25 15 "Dry Grassland"
"3749" -113.75 40.75 15 "Dry Grassland"
"3750" -113.75 41.25 16 "Arid Shrubland/Steppe"
"3751" -113.75 41.75 4 "Boreal Evergreen Forest/Woodland"
"3752" -113.75 42.25 4 "Boreal Evergreen Forest/Woodland"
"3753" -113.75 42.75 4 "Boreal Evergreen Forest/Woodland"
"3754" -113.75 43.25 4 "Boreal Evergreen Forest/Woodland"
"3755" -113.75 43.75 4 "Boreal Evergreen Forest/Woodland"
"3756" -113.75 44.25 4 "Boreal Evergreen Forest/Woodland"
"3757" -113.75 44.75 4 "Boreal Evergreen Forest/Woodland"
"3758" -113.75 45.25 4 "Boreal Evergreen Forest/Woodland"
"3759" -113.75 45.75 4 "Boreal Evergreen Forest/Woodland"
"3760" -113.75 46.25 4 "Boreal Evergreen Forest/Woodland"
"3761" -113.75 46.75 4 "Boreal Evergreen Forest/Woodland"
"3762" -113.75 47.25 4 "Boreal Evergreen Forest/Woodland"
"3763" -113.75 47.75 4 "Boreal Evergreen Forest/Woodland"
"3764" -113.75 48.25 4 "Boreal Evergreen Forest/Woodland"
"3765" -113.75 48.75 4 "Boreal Evergreen Forest/Woodland"
"3766" -113.75 49.25 4 "Boreal Evergreen Forest/Woodland"
"3767" -113.75 49.75 4 "Boreal Evergreen Forest/Woodland"
"3768" -113.75 50.25 4 "Boreal Evergreen Forest/Woodland"
"3769" -113.75 50.75 4 "Boreal Evergreen Forest/Woodland"
"3770" -113.75 51.25 4 "Boreal Evergreen Forest/Woodland"
"3771" -113.75 51.75 4 "Boreal Evergreen Forest/Woodland"
"3772" -113.75 52.25 4 "Boreal Evergreen Forest/Woodland"
"3773" -113.75 52.75 4 "Boreal Evergreen Forest/Woodland"
"3774" -113.75 53.25 4 "Boreal Evergreen Forest/Woodland"
"3775" -113.75 53.75 4 "Boreal Evergreen Forest/Woodland"
"3776" -113.75 54.25 4 "Boreal Evergreen Forest/Woodland"
"3777" -113.75 54.75 4 "Boreal Evergreen Forest/Woodland"
"3778" -113.75 55.25 4 "Boreal Evergreen Forest/Woodland"
"3779" -113.75 55.75 4 "Boreal Evergreen Forest/Woodland"
"3780" -113.75 56.25 4 "Boreal Evergreen Forest/Woodland"
"3781" -113.75 56.75 4 "Boreal Evergreen Forest/Woodland"
"3782" -113.75 57.25 4 "Boreal Evergreen Forest/Woodland"
"3783" -113.75 57.75 4 "Boreal Evergreen Forest/Woodland"
"3784" -113.75 58.25 4 "Boreal Evergreen Forest/Woodland"
"3785" -113.75 58.75 4 "Boreal Evergreen Forest/Woodland"
"3786" -113.75 59.25 4 "Boreal Evergreen Forest/Woodland"
"3787" -113.75 59.75 4 "Boreal Evergreen Forest/Woodland"
"3788" -113.75 60.25 4 "Boreal Evergreen Forest/Woodland"
"3789" -113.75 60.75 4 "Boreal Evergreen Forest/Woodland"
"3790" -113.75 62.25 4 "Boreal Evergreen Forest/Woodland"
"3791" -113.75 62.75 4 "Boreal Evergreen Forest/Woodland"
"3792" -113.75 63.25 4 "Boreal Evergreen Forest/Woodland"
"3793" -113.75 63.75 4 "Boreal Evergreen Forest/Woodland"
"3794" -113.75 64.25 4 "Boreal Evergreen Forest/Woodland"
"3795" -113.75 64.75 13 "Arctic/Alpine Tundra"
"3796" -113.75 65.25 13 "Arctic/Alpine Tundra"
"3797" -113.75 65.75 13 "Arctic/Alpine Tundra"
"3798" -113.75 66.25 13 "Arctic/Alpine Tundra"
"3799" -113.75 66.75 15 "Dry Grassland"
"3800" -113.75 67.25 13 "Arctic/Alpine Tundra"
"3801" -113.75 67.75 15 "Dry Grassland"
"3802" -113.75 69.25 17 "Desert"
"3803" -113.75 69.75 17 "Desert"
"3804" -113.75 70.25 17 "Desert"
"3805" -113.75 70.75 17 "Desert"
"3806" -113.75 71.25 17 "Desert"
"3807" -113.75 71.75 17 "Desert"
"3808" -113.75 72.25 17 "Desert"
"3809" -113.75 74.75 17 "Desert"
"3810" -113.75 75.25 17 "Desert"
"3811" -113.75 75.75 17 "Desert"
"3812" -113.75 76.25 17 "Desert"
"3813" -113.25 26.75 15 "Dry Grassland"
"3814" -113.25 27.25 15 "Dry Grassland"
"3815" -113.25 27.75 15 "Dry Grassland"
"3816" -113.25 28.25 15 "Dry Grassland"
"3817" -113.25 28.75 15 "Dry Grassland"
"3818" -113.25 31.25 15 "Dry Grassland"
"3819" -113.25 31.75 15 "Dry Grassland"
"3820" -113.25 32.25 15 "Dry Grassland"
"3821" -113.25 32.75 15 "Dry Grassland"
"3822" -113.25 33.25 15 "Dry Grassland"
"3823" -113.25 33.75 15 "Dry Grassland"
"3824" -113.25 34.25 15 "Dry Grassland"
"3825" -113.25 34.75 15 "Dry Grassland"
"3826" -113.25 35.25 15 "Dry Grassland"
"3827" -113.25 35.75 15 "Dry Grassland"
"3828" -113.25 36.25 15 "Dry Grassland"
"3829" -113.25 36.75 15 "Dry Grassland"
"3830" -113.25 37.25 12 "Dry Savanna"
"3831" -113.25 37.75 4 "Boreal Evergreen Forest/Woodland"
"3832" -113.25 38.25 4 "Boreal Evergreen Forest/Woodland"
"3833" -113.25 38.75 4 "Boreal Evergreen Forest/Woodland"
"3834" -113.25 39.25 4 "Boreal Evergreen Forest/Woodland"
"3835" -113.25 39.75 16 "Arid Shrubland/Steppe"
"3836" -113.25 40.25 16 "Arid Shrubland/Steppe"
"3837" -113.25 40.75 4 "Boreal Evergreen Forest/Woodland"
"3838" -113.25 41.25 4 "Boreal Evergreen Forest/Woodland"
"3839" -113.25 41.75 4 "Boreal Evergreen Forest/Woodland"
"3840" -113.25 42.25 4 "Boreal Evergreen Forest/Woodland"
"3841" -113.25 42.75 4 "Boreal Evergreen Forest/Woodland"
"3842" -113.25 43.25 4 "Boreal Evergreen Forest/Woodland"
"3843" -113.25 43.75 4 "Boreal Evergreen Forest/Woodland"
"3844" -113.25 44.25 4 "Boreal Evergreen Forest/Woodland"
"3845" -113.25 44.75 4 "Boreal Evergreen Forest/Woodland"
"3846" -113.25 45.25 4 "Boreal Evergreen Forest/Woodland"
"3847" -113.25 45.75 4 "Boreal Evergreen Forest/Woodland"
"3848" -113.25 46.25 4 "Boreal Evergreen Forest/Woodland"
"3849" -113.25 46.75 4 "Boreal Evergreen Forest/Woodland"
"3850" -113.25 47.25 4 "Boreal Evergreen Forest/Woodland"
"3851" -113.25 47.75 4 "Boreal Evergreen Forest/Woodland"
"3852" -113.25 48.25 4 "Boreal Evergreen Forest/Woodland"
"3853" -113.25 48.75 4 "Boreal Evergreen Forest/Woodland"
"3854" -113.25 49.25 4 "Boreal Evergreen Forest/Woodland"
"3855" -113.25 49.75 8 "Temperate/Boreal Mixed Forest"
"3856" -113.25 50.25 4 "Boreal Evergreen Forest/Woodland"
"3857" -113.25 50.75 4 "Boreal Evergreen Forest/Woodland"
"3858" -113.25 51.25 4 "Boreal Evergreen Forest/Woodland"
"3859" -113.25 51.75 4 "Boreal Evergreen Forest/Woodland"
"3860" -113.25 52.25 4 "Boreal Evergreen Forest/Woodland"
"3861" -113.25 52.75 4 "Boreal Evergreen Forest/Woodland"
"3862" -113.25 53.25 4 "Boreal Evergreen Forest/Woodland"
"3863" -113.25 53.75 4 "Boreal Evergreen Forest/Woodland"
"3864" -113.25 54.25 4 "Boreal Evergreen Forest/Woodland"
"3865" -113.25 54.75 4 "Boreal Evergreen Forest/Woodland"
"3866" -113.25 55.25 4 "Boreal Evergreen Forest/Woodland"
"3867" -113.25 55.75 4 "Boreal Evergreen Forest/Woodland"
"3868" -113.25 56.25 4 "Boreal Evergreen Forest/Woodland"
"3869" -113.25 56.75 4 "Boreal Evergreen Forest/Woodland"
"3870" -113.25 57.25 4 "Boreal Evergreen Forest/Woodland"
"3871" -113.25 57.75 4 "Boreal Evergreen Forest/Woodland"
"3872" -113.25 58.25 4 "Boreal Evergreen Forest/Woodland"
"3873" -113.25 58.75 4 "Boreal Evergreen Forest/Woodland"
"3874" -113.25 59.25 4 "Boreal Evergreen Forest/Woodland"
"3875" -113.25 59.75 4 "Boreal Evergreen Forest/Woodland"
"3876" -113.25 60.25 4 "Boreal Evergreen Forest/Woodland"
"3877" -113.25 60.75 4 "Boreal Evergreen Forest/Woodland"
"3878" -113.25 61.25 4 "Boreal Evergreen Forest/Woodland"
"3879" -113.25 62.25 4 "Boreal Evergreen Forest/Woodland"
"3880" -113.25 62.75 4 "Boreal Evergreen Forest/Woodland"
"3881" -113.25 63.25 4 "Boreal Evergreen Forest/Woodland"
"3882" -113.25 63.75 4 "Boreal Evergreen Forest/Woodland"
"3883" -113.25 64.25 4 "Boreal Evergreen Forest/Woodland"
"3884" -113.25 64.75 13 "Arctic/Alpine Tundra"
"3885" -113.25 65.25 13 "Arctic/Alpine Tundra"
"3886" -113.25 65.75 13 "Arctic/Alpine Tundra"
"3887" -113.25 66.25 13 "Arctic/Alpine Tundra"
"3888" -113.25 66.75 15 "Dry Grassland"
"3889" -113.25 67.25 15 "Dry Grassland"
"3890" -113.25 67.75 15 "Dry Grassland"
"3891" -113.25 68.75 17 "Desert"
"3892" -113.25 69.25 17 "Desert"
"3893" -113.25 69.75 17 "Desert"
"3894" -113.25 70.25 17 "Desert"
"3895" -113.25 70.75 17 "Desert"
"3896" -113.25 71.25 17 "Desert"
"3897" -113.25 71.75 17 "Desert"
"3898" -113.25 72.25 17 "Desert"
"3899" -113.25 72.75 17 "Desert"
"3900" -113.25 74.75 17 "Desert"
"3901" -113.25 75.25 17 "Desert"
"3902" -113.25 75.75 17 "Desert"
"3903" -113.25 76.25 17 "Desert"
"3904" -112.75 26.75 15 "Dry Grassland"
"3905" -112.75 27.25 15 "Dry Grassland"
"3906" -112.75 27.75 15 "Dry Grassland"
"3907" -112.75 30.25 15 "Dry Grassland"
"3908" -112.75 30.75 15 "Dry Grassland"
"3909" -112.75 31.25 15 "Dry Grassland"
"3910" -112.75 31.75 15 "Dry Grassland"
"3911" -112.75 32.25 15 "Dry Grassland"
"3912" -112.75 32.75 15 "Dry Grassland"
"3913" -112.75 33.25 15 "Dry Grassland"
"3914" -112.75 33.75 15 "Dry Grassland"
"3915" -112.75 34.25 15 "Dry Grassland"
"3916" -112.75 34.75 15 "Dry Grassland"
"3917" -112.75 35.25 15 "Dry Grassland"
"3918" -112.75 35.75 15 "Dry Grassland"
"3919" -112.75 36.25 15 "Dry Grassland"
"3920" -112.75 36.75 15 "Dry Grassland"
"3921" -112.75 37.25 4 "Boreal Evergreen Forest/Woodland"
"3922" -112.75 37.75 4 "Boreal Evergreen Forest/Woodland"
"3923" -112.75 38.25 4 "Boreal Evergreen Forest/Woodland"
"3924" -112.75 38.75 4 "Boreal Evergreen Forest/Woodland"
"3925" -112.75 39.25 4 "Boreal Evergreen Forest/Woodland"
"3926" -112.75 39.75 4 "Boreal Evergreen Forest/Woodland"
"3927" -112.75 40.25 4 "Boreal Evergreen Forest/Woodland"
"3928" -112.75 40.75 4 "Boreal Evergreen Forest/Woodland"
"3929" -112.75 41.25 4 "Boreal Evergreen Forest/Woodland"
"3930" -112.75 41.75 4 "Boreal Evergreen Forest/Woodland"
"3931" -112.75 42.25 4 "Boreal Evergreen Forest/Woodland"
"3932" -112.75 42.75 4 "Boreal Evergreen Forest/Woodland"
"3933" -112.75 43.25 4 "Boreal Evergreen Forest/Woodland"
"3934" -112.75 43.75 4 "Boreal Evergreen Forest/Woodland"
"3935" -112.75 44.25 4 "Boreal Evergreen Forest/Woodland"
"3936" -112.75 44.75 4 "Boreal Evergreen Forest/Woodland"
"3937" -112.75 45.25 4 "Boreal Evergreen Forest/Woodland"
"3938" -112.75 45.75 4 "Boreal Evergreen Forest/Woodland"
"3939" -112.75 46.25 4 "Boreal Evergreen Forest/Woodland"
"3940" -112.75 46.75 4 "Boreal Evergreen Forest/Woodland"
"3941" -112.75 47.25 4 "Boreal Evergreen Forest/Woodland"
"3942" -112.75 47.75 4 "Boreal Evergreen Forest/Woodland"
"3943" -112.75 48.25 4 "Boreal Evergreen Forest/Woodland"
"3944" -112.75 48.75 4 "Boreal Evergreen Forest/Woodland"
"3945" -112.75 49.25 4 "Boreal Evergreen Forest/Woodland"
"3946" -112.75 49.75 4 "Boreal Evergreen Forest/Woodland"
"3947" -112.75 50.25 4 "Boreal Evergreen Forest/Woodland"
"3948" -112.75 50.75 4 "Boreal Evergreen Forest/Woodland"
"3949" -112.75 51.25 4 "Boreal Evergreen Forest/Woodland"
"3950" -112.75 51.75 4 "Boreal Evergreen Forest/Woodland"
"3951" -112.75 52.25 4 "Boreal Evergreen Forest/Woodland"
"3952" -112.75 52.75 4 "Boreal Evergreen Forest/Woodland"
"3953" -112.75 53.25 4 "Boreal Evergreen Forest/Woodland"
"3954" -112.75 53.75 4 "Boreal Evergreen Forest/Woodland"
"3955" -112.75 54.25 4 "Boreal Evergreen Forest/Woodland"
"3956" -112.75 54.75 4 "Boreal Evergreen Forest/Woodland"
"3957" -112.75 55.25 4 "Boreal Evergreen Forest/Woodland"
"3958" -112.75 55.75 4 "Boreal Evergreen Forest/Woodland"
"3959" -112.75 56.25 4 "Boreal Evergreen Forest/Woodland"
"3960" -112.75 56.75 4 "Boreal Evergreen Forest/Woodland"
"3961" -112.75 57.25 4 "Boreal Evergreen Forest/Woodland"
"3962" -112.75 57.75 4 "Boreal Evergreen Forest/Woodland"
"3963" -112.75 58.25 4 "Boreal Evergreen Forest/Woodland"
"3964" -112.75 58.75 4 "Boreal Evergreen Forest/Woodland"
"3965" -112.75 59.25 4 "Boreal Evergreen Forest/Woodland"
"3966" -112.75 59.75 4 "Boreal Evergreen Forest/Woodland"
"3967" -112.75 60.25 4 "Boreal Evergreen Forest/Woodland"
"3968" -112.75 60.75 4 "Boreal Evergreen Forest/Woodland"
"3969" -112.75 61.25 4 "Boreal Evergreen Forest/Woodland"
"3970" -112.75 61.75 4 "Boreal Evergreen Forest/Woodland"
"3971" -112.75 62.25 4 "Boreal Evergreen Forest/Woodland"
"3972" -112.75 62.75 4 "Boreal Evergreen Forest/Woodland"
"3973" -112.75 63.25 4 "Boreal Evergreen Forest/Woodland"
"3974" -112.75 63.75 4 "Boreal Evergreen Forest/Woodland"
"3975" -112.75 64.25 13 "Arctic/Alpine Tundra"
"3976" -112.75 64.75 13 "Arctic/Alpine Tundra"
"3977" -112.75 65.25 13 "Arctic/Alpine Tundra"
"3978" -112.75 65.75 13 "Arctic/Alpine Tundra"
"3979" -112.75 66.25 13 "Arctic/Alpine Tundra"
"3980" -112.75 66.75 17 "Desert"
"3981" -112.75 67.25 15 "Dry Grassland"
"3982" -112.75 68.75 17 "Desert"
"3983" -112.75 69.25 17 "Desert"
"3984" -112.75 69.75 17 "Desert"
"3985" -112.75 70.25 17 "Desert"
"3986" -112.75 70.75 17 "Desert"
"3987" -112.75 71.25 17 "Desert"
"3988" -112.75 71.75 17 "Desert"
"3989" -112.75 72.25 17 "Desert"
"3990" -112.75 72.75 17 "Desert"
"3991" -112.75 74.75 17 "Desert"
"3992" -112.75 75.25 17 "Desert"
"3993" -112.75 75.75 17 "Desert"
"3994" -112.75 76.25 17 "Desert"
"3995" -112.75 77.75 17 "Desert"
"3996" -112.25 26.25 15 "Dry Grassland"
"3997" -112.25 26.75 15 "Dry Grassland"
"3998" -112.25 27.25 15 "Dry Grassland"
"3999" -112.25 29.25 15 "Dry Grassland"
"4000" -112.25 29.75 15 "Dry Grassland"
"4001" -112.25 30.25 15 "Dry Grassland"
"4002" -112.25 30.75 15 "Dry Grassland"
"4003" -112.25 31.25 15 "Dry Grassland"
"4004" -112.25 31.75 15 "Dry Grassland"
"4005" -112.25 32.25 15 "Dry Grassland"
"4006" -112.25 32.75 15 "Dry Grassland"
"4007" -112.25 33.25 15 "Dry Grassland"
"4008" -112.25 33.75 15 "Dry Grassland"
"4009" -112.25 34.25 15 "Dry Grassland"
"4010" -112.25 34.75 15 "Dry Grassland"
"4011" -112.25 35.25 12 "Dry Savanna"
"4012" -112.25 35.75 12 "Dry Savanna"
"4013" -112.25 36.25 15 "Dry Grassland"
"4014" -112.25 36.75 4 "Boreal Evergreen Forest/Woodland"
"4015" -112.25 37.25 4 "Boreal Evergreen Forest/Woodland"
"4016" -112.25 37.75 4 "Boreal Evergreen Forest/Woodland"
"4017" -112.25 38.25 4 "Boreal Evergreen Forest/Woodland"
"4018" -112.25 38.75 4 "Boreal Evergreen Forest/Woodland"
"4019" -112.25 39.25 4 "Boreal Evergreen Forest/Woodland"
"4020" -112.25 39.75 4 "Boreal Evergreen Forest/Woodland"
"4021" -112.25 40.25 4 "Boreal Evergreen Forest/Woodland"
"4022" -112.25 40.75 4 "Boreal Evergreen Forest/Woodland"
"4023" -112.25 41.25 4 "Boreal Evergreen Forest/Woodland"
"4024" -112.25 41.75 4 "Boreal Evergreen Forest/Woodland"
"4025" -112.25 42.25 4 "Boreal Evergreen Forest/Woodland"
"4026" -112.25 42.75 4 "Boreal Evergreen Forest/Woodland"
"4027" -112.25 43.25 4 "Boreal Evergreen Forest/Woodland"
"4028" -112.25 43.75 4 "Boreal Evergreen Forest/Woodland"
"4029" -112.25 44.25 4 "Boreal Evergreen Forest/Woodland"
"4030" -112.25 44.75 4 "Boreal Evergreen Forest/Woodland"
"4031" -112.25 45.25 4 "Boreal Evergreen Forest/Woodland"
"4032" -112.25 45.75 4 "Boreal Evergreen Forest/Woodland"
"4033" -112.25 46.25 4 "Boreal Evergreen Forest/Woodland"
"4034" -112.25 46.75 4 "Boreal Evergreen Forest/Woodland"
"4035" -112.25 47.25 4 "Boreal Evergreen Forest/Woodland"
"4036" -112.25 47.75 4 "Boreal Evergreen Forest/Woodland"
"4037" -112.25 48.25 4 "Boreal Evergreen Forest/Woodland"
"4038" -112.25 48.75 4 "Boreal Evergreen Forest/Woodland"
"4039" -112.25 49.25 4 "Boreal Evergreen Forest/Woodland"
"4040" -112.25 49.75 4 "Boreal Evergreen Forest/Woodland"
"4041" -112.25 50.25 4 "Boreal Evergreen Forest/Woodland"
"4042" -112.25 50.75 4 "Boreal Evergreen Forest/Woodland"
"4043" -112.25 51.25 4 "Boreal Evergreen Forest/Woodland"
"4044" -112.25 51.75 4 "Boreal Evergreen Forest/Woodland"
"4045" -112.25 52.25 4 "Boreal Evergreen Forest/Woodland"
"4046" -112.25 52.75 4 "Boreal Evergreen Forest/Woodland"
"4047" -112.25 53.25 4 "Boreal Evergreen Forest/Woodland"
"4048" -112.25 53.75 4 "Boreal Evergreen Forest/Woodland"
"4049" -112.25 54.25 4 "Boreal Evergreen Forest/Woodland"
"4050" -112.25 54.75 4 "Boreal Evergreen Forest/Woodland"
"4051" -112.25 55.25 4 "Boreal Evergreen Forest/Woodland"
"4052" -112.25 55.75 4 "Boreal Evergreen Forest/Woodland"
"4053" -112.25 56.25 4 "Boreal Evergreen Forest/Woodland"
"4054" -112.25 56.75 4 "Boreal Evergreen Forest/Woodland"
"4055" -112.25 57.25 4 "Boreal Evergreen Forest/Woodland"
"4056" -112.25 57.75 4 "Boreal Evergreen Forest/Woodland"
"4057" -112.25 58.25 4 "Boreal Evergreen Forest/Woodland"
"4058" -112.25 58.75 4 "Boreal Evergreen Forest/Woodland"
"4059" -112.25 59.25 4 "Boreal Evergreen Forest/Woodland"
"4060" -112.25 59.75 4 "Boreal Evergreen Forest/Woodland"
"4061" -112.25 60.25 4 "Boreal Evergreen Forest/Woodland"
"4062" -112.25 60.75 4 "Boreal Evergreen Forest/Woodland"
"4063" -112.25 61.25 4 "Boreal Evergreen Forest/Woodland"
"4064" -112.25 61.75 4 "Boreal Evergreen Forest/Woodland"
"4065" -112.25 62.25 4 "Boreal Evergreen Forest/Woodland"
"4066" -112.25 62.75 4 "Boreal Evergreen Forest/Woodland"
"4067" -112.25 63.25 4 "Boreal Evergreen Forest/Woodland"
"4068" -112.25 63.75 4 "Boreal Evergreen Forest/Woodland"
"4069" -112.25 64.25 13 "Arctic/Alpine Tundra"
"4070" -112.25 64.75 13 "Arctic/Alpine Tundra"
"4071" -112.25 65.25 13 "Arctic/Alpine Tundra"
"4072" -112.25 65.75 13 "Arctic/Alpine Tundra"
"4073" -112.25 66.25 13 "Arctic/Alpine Tundra"
"4074" -112.25 66.75 17 "Desert"
"4075" -112.25 67.25 15 "Dry Grassland"
"4076" -112.25 67.75 15 "Dry Grassland"
"4077" -112.25 68.75 17 "Desert"
"4078" -112.25 69.25 17 "Desert"
"4079" -112.25 69.75 17 "Desert"
"4080" -112.25 70.25 17 "Desert"
"4081" -112.25 70.75 17 "Desert"
"4082" -112.25 71.25 17 "Desert"
"4083" -112.25 71.75 17 "Desert"
"4084" -112.25 72.25 17 "Desert"
"4085" -112.25 72.75 17 "Desert"
"4086" -112.25 74.75 17 "Desert"
"4087" -112.25 75.25 17 "Desert"
"4088" -112.25 75.75 17 "Desert"
"4089" -112.25 77.75 17 "Desert"
"4090" -111.75 24.75 15 "Dry Grassland"
"4091" -111.75 25.25 15 "Dry Grassland"
"4092" -111.75 25.75 15 "Dry Grassland"
"4093" -111.75 26.25 15 "Dry Grassland"
"4094" -111.75 26.75 15 "Dry Grassland"
"4095" -111.75 28.75 15 "Dry Grassland"
"4096" -111.75 29.25 15 "Dry Grassland"
"4097" -111.75 29.75 15 "Dry Grassland"
"4098" -111.75 30.25 15 "Dry Grassland"
"4099" -111.75 30.75 15 "Dry Grassland"
